n1,n2,n3,d1_nm,d2_nm,d3_nm,reflectance
1.6,2,1,188,152,20,0.0403721195437471
2,1.2,1.4,20,68,20,0.0481226793653838
1.66666666666667,1.8,1.26666666666667,200,128,104,0.00115224978372331
1.46666666666667,1.2,1.86666666666667,92,116,32,0.217677593336806
1.46666666666667,1.73333333333333,1.6,128,32,56,0.0208514809365775
1.46666666666667,1.2,1.93333333333333,104,116,176,0.249199865865125
2,1.66666666666667,1.93333333333333,200,32,128,0.223465400214807
1.4,1.2,1,20,44,140,0.133212400803112
1.93333333333333,1.8,1.93333333333333,188,200,44,0.0401503194921638
1.86666666666667,1.13333333333333,1.86666666666667,176,56,176,0.00985732523270453
1.53333333333333,1.6,1.66666666666667,188,176,176,0.0469129729053771
1.33333333333333,1.6,1.8,164,80,116,0.00726386741435243
1.6,1.26666666666667,1,80,128,188,0.118454535106105
1.93333333333333,1.26666666666667,2,200,104,176,0.400444145943183
1.26666666666667,1.26666666666667,1.66666666666667,200,140,152,0.00560918029434724
1.86666666666667,1.8,1.53333333333333,152,200,200,0.117207682440492
1.6,1.13333333333333,1.13333333333333,200,140,32,0.114081324830798
2,1.6,1.93333333333333,56,80,68,0.313198352584814
1,1.26666666666667,1.46666666666667,32,32,32,0.0290883797181042
1.13333333333333,1.2,1.53333333333333,56,44,20,0.00875543500636962
1.46666666666667,1.6,1.6,104,116,44,0.0329464840816368
2,1.13333333333333,1.86666666666667,32,32,188,0.042372106924161
1.8,1.06666666666667,1.26666666666667,80,176,56,0.227745045531354
1,1,1.66666666666667,20,116,200,0.0594242916007806
1.13333333333333,1.6,1.33333333333333,152,116,128,0.0551432788294459
1.66666666666667,1.93333333333333,1.53333333333333,140,164,56,0.0396717615228608
2,1.93333333333333,1.6,32,200,104,0.147735102981309
1.2,1.06666666666667,1.26666666666667,20,116,56,0.0176164637136821
1.93333333333333,1.46666666666667,1.13333333333333,128,152,200,0.0475865219093335
1.46666666666667,1.73333333333333,1.93333333333333,128,116,176,0.0358065213979301
1.86666666666667,1.33333333333333,1.33333333333333,152,92,20,0.012845024062847
1.86666666666667,1.26666666666667,1.06666666666667,80,44,200,0.118384723120891
1.93333333333333,1.73333333333333,1.66666666666667,80,116,152,0.130182162366285
1.53333333333333,2,2,20,80,32,0.0579157899531964
1.13333333333333,1.2,1.4,104,152,140,0.0131564973243552
1.33333333333333,1.26666666666667,1.4,92,80,140,0.0269593195667441
1.53333333333333,1,1,200,104,56,0.106957057380136
1.53333333333333,1.4,1.6,188,32,164,0.0289143034363447
1.06666666666667,1.53333333333333,1.13333333333333,68,92,32,0.0737586968395858
1,1.93333333333333,1.13333333333333,44,176,104,0.199710342552298
1.8,1.46666666666667,1.6,116,44,20,0.0946389290250477
1.6,1.2,1.86666666666667,140,104,200,0.209893318120326
1.2,1.93333333333333,1.4,44,20,164,0.0835805242973398
1.4,1.06666666666667,1.86666666666667,128,116,44,0.290093608504493
1.66666666666667,1,1.73333333333333,80,104,80,0.443213365038346
1.46666666666667,1,1.86666666666667,20,128,44,0.12674842730329
1.73333333333333,1.13333333333333,1,20,68,164,0.161455580115668
1.53333333333333,1.86666666666667,1.93333333333333,20,200,20,0.144054019241482
1.26666666666667,1.8,1.86666666666667,176,92,176,0.0685070013384496
1.6,1,1.26666666666667,188,20,200,0.0283116724292795
1.53333333333333,1.2,1.93333333333333,200,164,140,0.0633094448152912
1,1.93333333333333,1.13333333333333,104,92,56,0.292665160826743
1.13333333333333,1.4,1,32,164,80,0.0957853870111438
1.93333333333333,2,1.2,20,140,104,0.0948011090386363
1.06666666666667,1.53333333333333,1.33333333333333,128,140,128,0.0183376242942607
1.33333333333333,1.93333333333333,1.26666666666667,200,140,140,0.00349366634023033
1.53333333333333,1.06666666666667,1.13333333333333,152,176,116,0.0683972196849775
1.46666666666667,2,1.06666666666667,176,128,80,0.137465226647568
1.6,1.73333333333333,1.46666666666667,164,56,188,0.0901577829768138
1.46666666666667,1.2,2,164,68,32,0.159754869589779
1.2,1.06666666666667,1.33333333333333,56,104,104,0.0132147786175929
1.93333333333333,1.73333333333333,1.6,68,92,164,0.0931483753286754
1.13333333333333,1.2,1,128,200,20,0.00901487400053994
1.86666666666667,1.06666666666667,1.33333333333333,80,68,152,0.265333560932616
1.13333333333333,1.2,1.2,128,32,176,0.00614415663335869
1.33333333333333,1.26666666666667,1.26666666666667,200,116,140,0.0331649101246152
1.8,1.73333333333333,1.93333333333333,68,56,20,0.0430432664597561
1.2,1.2,1.93333333333333,20,188,44,0.126110799152824
1.93333333333333,1.73333333333333,1.46666666666667,104,104,80,0.146991296473655
1,1.33333333333333,2,152,152,56,0.0982472139610037
1.06666666666667,1.86666666666667,1.93333333333333,32,92,200,0.030560104227454
1.53333333333333,1.66666666666667,1.46666666666667,128,92,140,0.0588529428543
1,1.13333333333333,1.86666666666667,188,152,68,0.0919922422296126
1.13333333333333,1.93333333333333,1.06666666666667,152,176,188,0.193970680272384
1.26666666666667,1.86666666666667,1.53333333333333,80,176,152,0.0375536155993361
1.4,1.93333333333333,1.2,164,116,68,0.212560923604227
1.4,1.26666666666667,1.93333333333333,176,20,92,0.170043905774393
1.93333333333333,1.86666666666667,1.8,200,44,56,0.0691398603620275
1.13333333333333,1,1.4,68,116,200,0.0636084444217395
1.2,1.73333333333333,1.06666666666667,68,68,116,0.280186445771758
1.4,1,1.53333333333333,32,80,188,0.0212685073907651
1.46666666666667,1.86666666666667,1.4,128,116,80,0.112254535867756
1.4,1.13333333333333,1.46666666666667,32,164,176,0.0749786567772423
1.33333333333333,2,1.4,164,176,20,0.0650481715434749
1.33333333333333,1,1.46666666666667,32,152,200,0.0948043957645244
1.26666666666667,1.8,1.86666666666667,44,128,188,0.057287538884344
1.2,1.06666666666667,1.8,176,164,80,0.100938883989682
1.13333333333333,1.53333333333333,1.13333333333333,32,92,164,0.1530586206664
1.06666666666667,1.2,1.26666666666667,80,20,164,0.0207884684524571
1.46666666666667,1.2,1.8,92,92,188,0.170121378939531
1.33333333333333,1.2,1.93333333333333,116,188,68,0.0807419485955447
1.53333333333333,1.86666666666667,1.26666666666667,20,104,104,0.134656737595705
1.2,1.26666666666667,1.46666666666667,44,176,176,0.033795412687767
1.26666666666667,2,1.93333333333333,20,104,164,0.0485346570856083
1.86666666666667,1.86666666666667,1.53333333333333,128,68,92,0.120937003077583
1.53333333333333,1.73333333333333,1.6,56,116,176,0.0159768431689992
1.13333333333333,1.2,1.06666666666667,20,164,20,0.0381207134256314
1.66666666666667,1.86666666666667,1.06666666666667,200,104,164,0.0438749938335562
1.06666666666667,1.06666666666667,1.86666666666667,176,68,56,0.141984781503414
1.13333333333333,2,1.4,44,128,68,0.0239885365538051
1.8,1.46666666666667,1.6,32,188,104,0.067881096766178
1.33333333333333,1.66666666666667,1.73333333333333,200,44,104,0.0405905345709265
1.66666666666667,1.93333333333333,1.46666666666667,32,80,116,0.113266326577756
1.06666666666667,1.2,1.53333333333333,68,152,116,0.0214224540301732
1.93333333333333,1.86666666666667,1.13333333333333,164,68,80,0.325546029683162
1.46666666666667,1.86666666666667,1.8,164,164,44,0.0996698925501719
1.6,2,1.6,104,68,164,0.0229233290787109
1.33333333333333,1.93333333333333,1.13333333333333,68,92,92,0.170131803236663
1.8,1.86666666666667,1.2,80,32,116,0.178834090174669
1.06666666666667,1.13333333333333,1.26666666666667,176,68,140,0.00879476702247916
1.26666666666667,1.86666666666667,1,128,116,188,0.180798129836797
1,1.13333333333333,1.4,188,68,152,0.018740306842395
1.73333333333333,1.33333333333333,2,128,152,20,0.0511913916513357
1.4,1.73333333333333,1.26666666666667,92,92,176,0.009302621247467
1.2,1.4,1.13333333333333,200,164,200,0.00170155867463401
1.73333333333333,1.66666666666667,1.8,164,116,104,0.109560181817501
1.13333333333333,1.8,1.26666666666667,188,104,200,0.0858976178027239
1.26666666666667,1.26666666666667,2,188,152,116,0.029501756612056
2,1.33333333333333,1.13333333333333,116,80,104,0.0214492204880168
1.86666666666667,1.8,1.66666666666667,152,68,80,0.075079568520389
1.93333333333333,1.66666666666667,1.86666666666667,32,116,140,0.0801984109070676
2,2,1.06666666666667,164,140,56,0.0794045179505935
1.93333333333333,1,1.26666666666667,176,140,32,0.319665257641932
1.13333333333333,1.73333333333333,1.4,200,92,20,0.10095859363461
1.46666666666667,1.6,1,164,140,68,0.221615616889877
2,1.6,2,44,80,92,0.300802110972723
1.13333333333333,1,1.4,44,176,116,0.0415337975330325
1.6,1.8,1.53333333333333,176,140,68,0.0490683014963329
1.86666666666667,1.73333333333333,1.46666666666667,128,152,200,0.0722629178166377
1.46666666666667,1,1.46666666666667,128,140,68,0.203273143189247
1.86666666666667,1.26666666666667,1.93333333333333,152,20,104,0.0798962058266901
1.53333333333333,1.53333333333333,1.46666666666667,92,140,32,0.0427102962067262
1.4,1.26666666666667,1.13333333333333,140,44,68,0.0732018979935031
1.2,1.4,1.73333333333333,80,164,20,0.0219281863173817
1.73333333333333,1.4,1.8,20,200,116,0.045718465697395
1.33333333333333,2,1.33333333333333,20,20,164,0.124673197786722
1.53333333333333,1.4,1.6,20,44,56,0.0287196665866875
1.33333333333333,1.13333333333333,1,32,188,80,0.0302599327742115
1.8,1.53333333333333,2,56,68,20,0.0636495278240305
1.13333333333333,1.6,1.2,140,92,176,0.0735899162440461
1.4,1.4,1.6,92,104,164,0.0406352786151883
1.66666666666667,1,1.8,44,20,32,0.041365527132186
1.2,2,1.53333333333333,68,176,80,0.101558383419544
1.4,1.46666666666667,1.8,56,68,200,0.00150081033531047
2,1.53333333333333,1.66666666666667,56,68,92,0.231728851489659
1.06666666666667,1.93333333333333,1.53333333333333,116,92,116,0.112063610349393
2,2,1.13333333333333,176,140,80,0.234666862130158
1.13333333333333,1.4,1.6,92,116,128,0.0117621521967951
1.2,1.33333333333333,1.33333333333333,32,140,200,0.0193263609144789
1.2,1.53333333333333,1.46666666666667,20,200,200,0.0372633568581687
1.6,1.86666666666667,1.06666666666667,32,92,164,0.157041488636063
1.86666666666667,1.53333333333333,1.93333333333333,80,104,92,0.242752117092367
1,1.06666666666667,1.6,92,188,104,0.0511025146654516
1.53333333333333,1.4,1.26666666666667,56,152,80,0.0135321360894002
1.86666666666667,1.8,1.66666666666667,200,152,200,0.141634739247525
1.4,1.6,1.2,200,68,152,0.183018148111557
1.86666666666667,2,1.4,164,44,104,0.241896435829902
1.26666666666667,2,1.53333333333333,32,56,20,0.180479107800723
1.06666666666667,1.13333333333333,1.13333333333333,32,80,116,0.0335090842087364
1.33333333333333,1,2,116,152,200,0.406167151239073
1.2,1.86666666666667,1.66666666666667,152,80,116,0.0521825691762961
2,2,1.2,140,188,44,0.216224695640583
1.93333333333333,1,1.4,140,80,20,0.0514120274004918
1,1.73333333333333,2,140,140,80,0.1958765775848
1.93333333333333,1.86666666666667,1.13333333333333,164,140,188,0.114598897757013
1,1.4,1.6,164,188,200,0.044097335346518
1.06666666666667,1.2,1.2,152,32,200,0.0207887098854052
1.2,1.2,1.86666666666667,104,140,152,0.0412163564248728
1.06666666666667,2,1.13333333333333,152,188,116,0.324248331677949
1,2,1.26666666666667,20,104,128,0.166780972019779
1.13333333333333,1.53333333333333,1.86666666666667,164,128,116,0.0448068287275726
1.06666666666667,1,1.33333333333333,164,68,152,0.0262457517972751
2,1.6,1.46666666666667,32,152,92,0.103761735542203
1.93333333333333,2,1.46666666666667,32,152,140,0.167443564817341
1.93333333333333,1.6,1.46666666666667,32,200,32,0.121021699140285
1.86666666666667,2,1.86666666666667,188,56,68,0.0619226375381802
1,1.13333333333333,1.86666666666667,152,80,176,0.0564666327014568
1.4,1.13333333333333,2,20,104,188,0.0941747683720098
1.86666666666667,1.53333333333333,1.93333333333333,164,128,116,0.130755891631799
1.26666666666667,1.6,1.4,32,116,20,0.053373890234277
1.4,1.2,2,200,164,188,0.117563201563867
1.26666666666667,1.73333333333333,1.93333333333333,104,56,152,0.0149565493750099
1.66666666666667,1.46666666666667,1.66666666666667,176,128,92,0.0639160015534663
1.53333333333333,1.4,1.8,200,116,128,0.0676693859309423
2,1.06666666666667,1.06666666666667,188,176,92,0.172540725267643
1.46666666666667,1.86666666666667,1.53333333333333,200,92,104,0.121824616489066
1.06666666666667,1.46666666666667,1.66666666666667,152,44,188,0.0318848173058691
1.53333333333333,1.06666666666667,2,44,128,44,0.274832102967668
1.66666666666667,1.2,1.06666666666667,116,140,32,0.0579789333883207
1.6,1.6,1.13333333333333,152,20,20,0.0376969842180831
1.26666666666667,1.6,1.46666666666667,68,20,80,0.0204956114730825
1.6,1.33333333333333,1,152,80,44,1.81805862890943e-06
1.66666666666667,1.2,1.93333333333333,56,116,56,0.346249602155923
1.6,1.6,2,176,44,20,0.110761047398241
2,1.06666666666667,1.4,32,140,56,0.279265279275231
1.8,1.2,1,32,80,80,0.258132034808991
1.93333333333333,1.06666666666667,1.13333333333333,32,116,20,0.25919582134115
1.86666666666667,1.8,1.73333333333333,92,152,128,0.146680180080136
1.86666666666667,1.4,1.8,92,32,128,0.221003160674003
1.06666666666667,1.06666666666667,2,164,116,32,0.123553089263863
1.66666666666667,1.86666666666667,2,32,116,128,0.0505507867719541
1.73333333333333,1.66666666666667,1.13333333333333,80,200,200,0.065206163264073
1.53333333333333,1.2,1.53333333333333,104,32,200,0.0838990699192557
1.06666666666667,1.86666666666667,1.93333333333333,140,20,20,0.085736154070885
1.86666666666667,1.06666666666667,1.66666666666667,80,152,164,0.38772504956947
1.73333333333333,1.73333333333333,1.46666666666667,92,140,80,0.122789885337822
1.46666666666667,1,1.4,68,20,32,0.0283037070231201
1.13333333333333,1.33333333333333,1.8,140,152,68,0.040884022145939
1.33333333333333,1.93333333333333,1.06666666666667,68,44,80,0.2420791162057
1.6,1.73333333333333,1.4,164,80,116,0.151221028212814
1.73333333333333,1.4,1.26666666666667,20,128,140,0.0134803299058204
1.86666666666667,1.2,1.13333333333333,116,200,152,0.189361949309922
1.53333333333333,1.53333333333333,1.93333333333333,176,188,56,0.172556437449123
1.93333333333333,1.06666666666667,1.26666666666667,68,44,80,0.339647960425187
1.93333333333333,1.8,1.46666666666667,176,188,68,0.169788377843373
1.2,1.4,1.86666666666667,152,164,80,0.0468418349448651
1.53333333333333,1.2,1.26666666666667,128,200,200,0.0287463648710462
1.06666666666667,2,1.26666666666667,188,92,164,0.177071549717614
1,1.86666666666667,1.33333333333333,68,128,200,0.0563066250882336
1.73333333333333,1.6,1.26666666666667,56,32,152,0.163076560795074
1.2,1.73333333333333,1.93333333333333,176,104,92,0.0480549780902418
1.46666666666667,1,1.33333333333333,140,56,92,0.107801040861089
1.6,2,1.6,188,164,104,0.101383909986998
1.6,1.4,1.26666666666667,128,140,92,0.112006680537867
1.26666666666667,1.53333333333333,1.4,164,56,176,0.0275737974955065
1.13333333333333,1.73333333333333,1.13333333333333,188,92,104,0.269524760494619
1.53333333333333,1.13333333333333,1.26666666666667,128,152,68,0.0444664447879424
1,1.13333333333333,1.73333333333333,32,92,164,0.0126328751028289
1.13333333333333,1.4,1.13333333333333,104,140,176,0.0198282508673527
1.66666666666667,1.33333333333333,1.86666666666667,104,152,92,0.0640108217326434
1.2,1.53333333333333,1.8,152,140,140,0.0217266772354061
1.73333333333333,1.8,1.53333333333333,20,200,20,0.127030448361187
1.06666666666667,1.86666666666667,1.86666666666667,80,104,116,0.130867411929656
1.73333333333333,1,1,116,152,20,0.211998306743496
2,1.53333333333333,1.4,104,104,20,0.114428841519869
1.13333333333333,1.33333333333333,1.26666666666667,152,164,128,0.0166621902194927
1.93333333333333,1.46666666666667,1.86666666666667,116,176,68,0.0711303879577061
1.4,1.53333333333333,1.46666666666667,176,176,152,0.0336611365332088
1.66666666666667,1.13333333333333,1.6,32,80,188,0.0406952939571578
1.86666666666667,1.2,1.2,140,56,44,0.0217066494228504
1.53333333333333,1.46666666666667,1.8,56,128,152,0.0529466484426961
1.4,1.66666666666667,1.73333333333333,116,56,116,0.0224665788688354
1.4,1.26666666666667,1.66666666666667,140,164,32,0.0203518097425856
1.13333333333333,1.13333333333333,1.46666666666667,128,92,140,0.03255990268666
1.53333333333333,2,1.06666666666667,176,152,128,0.0826148388223155
1.13333333333333,1.06666666666667,1.33333333333333,176,56,116,0.0127644379990337
1.53333333333333,1.06666666666667,1.93333333333333,176,164,188,0.103169219538646
1.6,2,1.53333333333333,56,80,116,0.0394950357894131
1.8,1.8,1.86666666666667,56,176,200,0.0439841311569001
1.2,1.33333333333333,1.06666666666667,56,44,116,0.114137784982296
1.33333333333333,1.6,1.93333333333333,128,176,32,0.00701028086746873
1.86666666666667,1.6,1.53333333333333,68,116,104,0.129142169796818
1.33333333333333,1.53333333333333,1.86666666666667,128,188,44,0.017017594475964
1.66666666666667,1.73333333333333,1.66666666666667,140,116,128,0.0959898927794423
1.26666666666667,1.93333333333333,1.33333333333333,56,32,152,0.140592654607313
1.66666666666667,1.33333333333333,1.2,164,104,104,0.0873544417416976
1.4,1.73333333333333,1.66666666666667,200,116,32,0.0515513732898017
1.4,1.86666666666667,1,176,104,104,0.396169280880591
1.6,1.2,1.2,176,68,32,0.000260389123146816
1.26666666666667,1.53333333333333,1.33333333333333,92,188,140,0.0246448247209407
1.46666666666667,1,1.13333333333333,32,140,164,0.015237165335833
2,1.26666666666667,1.8,20,92,200,0.0494708401479054
1.86666666666667,1.13333333333333,1.73333333333333,20,92,44,0.0349213723869117
1.06666666666667,1.2,2,32,116,116,0.0301098429248215
1.93333333333333,1.6,1.6,32,32,128,0.0977958708975066
1.13333333333333,1.6,1.53333333333333,176,152,188,0.0248751031580837
1.26666666666667,1.6,2,80,20,140,0.0150282849190015
1.93333333333333,1.66666666666667,1.2,56,80,44,0.137549297055672
1.66666666666667,1.4,2,116,200,92,0.148687096211339
1.66666666666667,1.53333333333333,1.4,92,104,140,0.0793571554670534
1.53333333333333,2,1.6,20,56,152,0.18501321198436
2,1.6,1.53333333333333,140,164,176,0.0406209876448451
1.46666666666667,1.26666666666667,1.4,44,188,44,0.0427485228981998
1.4,1.93333333333333,1.4,68,56,200,0.072980165139152
1.26666666666667,1.73333333333333,1.93333333333333,32,200,20,0.111688437729412
